,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0026765242375424,0.5781292353091617,0.0,0.05,331.99702816823606,880.9536376274178,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1,0.0032356921813983,0.6989095111820363,0.0,0.05,329.45216146542606,870.7846635161646,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2,0.0025367512746382,0.5479382753218576,0.0,0.05,326.40542955405584,861.666870151783,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3,0.0007330582402184,0.1583405798871943,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
4,0.0017820639874277,0.3849258212843954,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
5,0.0012287589727567,0.2654119381154632,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
6,0.001688355664536,0.3646848235397911,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
7,0.001115018402037,0.2408439748400073,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
8,0.000738986674232,0.1596211216341184,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
9,0.0008436104204115,0.1822198508089051,0.0,0.05,336.8473422484737,846.4719684242742,1.0,0.0,0.0,0.0,2.0,0.0,0.0
10,0.002041845452646,0.4410386177715562,0.0,0.05,336.1441770437818,839.2821923880427,1.0,0.0,0.0,0.0,2.0,0.0,0.0
11,0.0015780663021744,0.3408623212696723,0.0,0.05,336.4239107652164,832.6401288582205,1.0,0.0,0.0,0.0,2.0,0.0,0.0
12,0.0002828378435517,0.0610929742071704,0.0,0.05,341.1950204491968,826.6692914561099,1.0,0.0,0.0,0.0,2.0,0.0,0.0
13,0.0010319608396525,0.2229035413649541,0.0,0.05,339.356725700526,822.3935404683123,1.0,0.0,0.0,0.0,2.0,0.0,0.0
14,0.0003368890588969,0.072768036721751,0.0,0.05,336.8411282304536,818.1034940048688,1.0,0.0,0.0,0.0,2.0,0.0,0.0
15,0.0008369613953497,0.1807836613955473,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
16,0.0002750557025446,0.0594120317496358,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
17,0.0002829445246683,0.061116017328361,0.0,0.05,,,1.0,0.0,,,2.0,0.0,0.0
18,0.0002916971027845,0.0630065742014582,0.0,0.05,337.2859210124185,815.359967599194,1.0,0.0,0.0,0.0,2.0,0.0,0.0
19,2.208953046059493e-05,0.0047713385794885,1.0,0.05,336.9720943796361,815.462261322251,1.0,0.0,0.0,0.0,2.0,0.0,0.0
20,0.0001189129179755,0.0256851902827113,1.0,0.05,337.47686804648134,815.8686810647455,1.0,0.0,0.0,0.0,2.0,0.0,0.0
21,0.0002366170603663,0.0511092850391414,0.0,0.05,336.8865869259,815.8350650007535,1.0,0.0,0.0,0.0,2.0,0.0,0.0
22,0.0002700512577387,0.0583310716715667,0.0,0.05,337.45149816165275,816.8284584120127,1.0,0.0,0.0,0.0,2.0,0.0,0.0
23,9.422796163657708e-05,0.0203532397135006,1.0,0.05,337.2432415171599,816.7257873915174,1.0,0.0,0.0,0.0,2.0,0.0,0.0
24,4.331961108410223e-05,0.009357035994166,1.0,0.05,338.437067830061,818.3876183208862,1.0,0.0,0.0,0.0,2.0,0.0,0.0
25,8.758220341596645e-05,0.0189177559378487,1.0,0.05,338.2845299516052,818.233561540738,1.0,0.0,0.0,0.0,2.0,0.0,0.0
26,3.7046821503772205e-05,0.0080021134448147,1.0,0.05,338.89178803676697,818.8990372203499,1.0,0.0,0.0,0.0,2.0,0.0,0.0
27,0.0002486066417945,0.0536990346276179,0.0,0.05,339.5218772143369,818.9651466546562,1.0,0.0,0.0,0.0,2.0,0.0,0.0
28,4.379856519579542e-05,0.0094604900822918,1.0,0.05,339.446821365875,819.2747532611545,1.0,0.0,0.0,0.0,2.0,0.0,0.0
29,0.0001571203621734,0.0339379982294688,1.0,0.05,339.2491531093839,819.3395131545492,1.0,0.0,0.0,0.0,2.0,0.0,0.0
30,0.0001995524364558,0.0431033262744639,1.0,0.05,338.9417671267572,819.4358391778795,1.0,0.0,0.0,0.0,2.0,0.0,0.0
31,6.624042524327653e-05,0.0143079318525477,1.0,0.05,338.48865748096165,818.814975984322,1.0,0.0,0.0,0.0,2.0,0.0,0.0
32,5.8616354381793634e-05,0.0126611325464674,1.0,0.05,338.850895629182,818.9989254334158,1.0,0.0,0.0,0.0,2.0,0.0,0.0
33,9.379727869140482e-05,0.0202602121973434,1.0,0.05,338.9151418149352,819.0846332052225,1.0,0.0,0.0,0.0,2.0,0.0,0.0
34,7.80445665016582e-05,0.0168576263643581,1.0,0.05,338.6165218401736,818.9098262682322,1.0,0.0,0.0,0.0,2.0,0.0,0.0
35,0.000615250050858,0.1328940109853363,0.0,0.05,338.86001450481194,818.717931388933,1.0,0.0,0.0,0.0,2.0,0.0,0.0
36,0.0003628437671094,0.078374253695641,0.0,0.05,339.1545678608883,818.097599541209,1.0,0.0,0.0,0.0,2.0,0.0,0.0
37,0.000117975676044,0.0254827460255154,1.0,0.05,338.9440612076625,818.2228991473635,1.0,0.0,0.0,0.0,2.0,0.0,0.0
38,0.0001273899593304,0.0275162312153848,1.0,0.05,338.9739162343139,818.1562087948671,1.0,0.0,0.0,0.0,2.0,0.0,0.0
39,1.5662579634774684e-05,0.0033831172011113,1.0,0.05,339.2880721339691,818.3132059539079,1.0,0.0,0.0,0.0,2.0,0.0,0.0
40,0.0001831393485958,0.0395580992966934,1.0,0.05,339.41347953708674,818.5531428934869,1.0,0.0,0.0,0.0,2.0,0.0,0.0
41,0.0003760122685819,0.0812186500136991,0.0,0.05,339.6129947784922,818.8005565550702,1.0,0.0,0.0,0.0,2.0,0.0,0.0
