,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.00019423029823988978,0.04195374441981619,1.0,0.05,364.953667252275,1076.5866024160614,1.0,0.0,0.0,0.0,2.0
1,0.001130680975700299,0.24422709075126456,0.0,0.05,356.9482468080829,1067.4221981000858,1.0,0.0,0.0,0.0,2.0
2,0.0009682507927956975,0.20914217124387066,0.0,0.05,353.52775615303415,1063.2624480845336,1.0,0.0,0.0,0.0,2.0
3,0.0001703612017102083,0.03679801956940499,1.0,0.05,344.2380364579771,1054.2721115565364,1.0,0.0,0.0,0.0,2.0
4,0.001228077282524793,0.2652646930253553,0.0,0.05,339.0828049809957,1050.4354845370815,1.0,0.0,0.0,0.0,2.0
5,,,,0.05,338.70985880057907,1053.2399533141524,1.0,0.0,0.0,0.0,2.0
6,,,,0.05,,,,,,,2.0
7,,,,0.05,,,,,,,2.0
8,0.0005604394692089864,0.12105492534914104,0.0,0.05,,,1.0,0.0,,,2.0
9,0.0007634715347346327,0.16490985150268067,0.0,0.05,303.3117993074439,1014.3592438819388,1.0,0.0,0.0,0.0,2.0
10,0.0013140446455607124,0.2838336434411139,0.0,0.05,,,1.0,0.0,,,2.0
11,0.00083038325912152,0.17936278397024832,0.0,0.05,,,1.0,0.0,,,2.0
12,0.001320616537931756,0.2852531721932593,0.0,0.05,,,1.0,0.0,,,2.0
13,0.000349550168709051,0.07550283644115502,0.0,0.05,,,1.0,0.0,,,2.0
14,0.0007415009423697802,0.16016420355187252,0.0,0.05,,,1.0,0.0,,,2.0
15,1.5680900585830644e-05,0.003387074526539419,1.0,0.05,,,1.0,0.0,,,2.0
16,0.0013712683278177885,0.2961939588086423,0.0,0.05,,,1.0,0.0,,,2.0
17,0.0008721372482522359,0.18838164562248294,0.0,0.05,,,1.0,0.0,,,2.0
18,0.00031145258786339255,0.06727375897849279,0.0,0.05,,,1.0,0.0,,,2.0
19,0.0009067381376592506,0.19585543773439812,0.0,0.05,,,1.0,0.0,,,2.0
20,0.0004185449420916649,0.09040570749179962,0.0,0.05,,,1.0,0.0,,,2.0
21,0.0006336044180122605,0.13685855429064828,0.0,0.05,,,1.0,0.0,,,2.0
22,,,,0.05,,,1.0,0.0,,,2.0
23,,,,0.05,,,,,,,2.0
24,0.0007865338185938915,0.16989130481628056,0.0,0.05,,,1.0,0.0,,,2.0
25,0.0009762440426580286,0.21086871321413417,0.0,0.05,,,1.0,0.0,,,2.0
26,0.0002805761902652147,0.06060445709728638,0.0,0.05,,,1.0,0.0,,,2.0
27,0.0002597788653103057,0.05611223490702603,0.0,0.05,,,1.0,0.0,,,2.0
28,0.0008670425224470425,0.18728118484856118,0.0,0.05,,,1.0,0.0,,,2.0
29,0.000816230424820774,0.1763057717612872,0.0,0.05,,,1.0,0.0,,,2.0
30,0.00034894588445451996,0.07537231104217632,0.0,0.05,,,1.0,0.0,,,2.0
31,0.000529911917072912,0.114460974087749,0.0,0.05,326.8412628102118,1023.3541187304556,1.0,0.0,0.0,0.0,2.0
32,0.0006218337707370099,0.13431609447919415,0.0,0.05,334.9190558016467,1031.1513910178055,1.0,0.0,0.0,0.0,2.0
33,0.0007777299619512529,0.16798967178147065,0.0,0.05,340.61523126846174,1037.5536849083937,1.0,0.0,0.0,0.0,2.0
34,0.00012848896535237956,0.027753616516113983,1.0,0.05,,,1.0,0.0,,,2.0
35,0.0008618958703204635,0.18616950798922013,0.0,0.05,,,1.0,0.0,,,2.0
36,0.0012321669028860316,0.2661480510233828,0.0,0.05,,,1.0,0.0,,,2.0
37,0.0013357538417178196,0.28852282981104904,0.0,0.05,,,1.0,0.0,,,2.0
38,0.002139021709436596,0.4620286892383047,0.0,0.05,,,1.0,0.0,,,2.0
39,0.0004139279457110934,0.08940843627359618,0.0,0.05,,,1.0,0.0,,,2.0
40,0.0002660360210277135,0.05746378054198612,0.0,0.05,,,1.0,0.0,,,2.0
