,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0014593203418726,0.3152131938444886,0.0,0.05,1030.6249247788,320.16498844687067,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1,0.0011868680651389,0.2563635020700107,0.0,0.05,,,0.0,1.0,,,2.0,0.0,0.0
2,0.0010537535068601,0.2276107574817887,0.0,0.05,984.9270757781896,273.7555083486258,0.0,1.0,0.0,0.0,2.0,0.0,0.0
3,0.0004221159512866,0.0911770454779117,0.0,0.05,972.4620508070852,263.28190522319665,0.0,1.0,0.0,0.0,2.0,0.0,0.0
4,0.0011810386985846,0.2551043588942777,0.0,0.05,958.9677261938618,251.88968080386616,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5,0.0016669903808318,0.3600699222596809,0.0,0.05,941.612360765931,236.5827745492867,0.0,1.0,0.0,0.0,2.0,0.0,0.0
6,0.0017423192810127,0.3763409646987566,0.0,0.05,925.9061471385736,225.0549597541134,0.0,1.0,0.0,0.0,2.0,0.0,0.0
7,0.0011618200950409,0.2509531405288356,0.0,0.05,921.5971378167652,224.96334988376472,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8,0.0016636689675837,0.3593524969980839,0.0,0.05,918.409027228636,226.41570102571075,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9,0.0020721730429563,0.4475893772785793,0.0,0.05,910.831482730894,223.08028984559087,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10,0.0024933942300326,0.5385731536870424,0.0,0.05,893.1842953346845,210.8278458219804,0.0,1.0,0.0,0.0,2.0,0.0,0.0
11,0.0031047440951782,0.670624724558494,0.0,0.05,877.8541655030533,201.1183425397224,0.0,1.0,0.0,0.0,2.0,0.0,0.0
12,0.0042207362913632,0.9116790389344548,0.0,0.05,863.6428987408488,199.24335650365208,0.0,1.0,0.0,0.0,2.0,0.0,0.0
13,0.0051284695603934,1.1077494250449815,0.0,0.05,855.7977486371401,202.2406974163571,0.0,1.0,0.0,0.0,2.0,0.0,0.0
14,0.0058414896149014,1.2617617568187134,0.0,0.05,849.7086438484287,210.18621486145065,0.0,1.0,0.0,0.0,2.0,0.0,0.0
