Index,Stimulus to total investigation DLC [%],Total investigation time DLC [%],Discrimination Index DLC,Stimulus to total investigation DEG [%],Total investigation time DEG [%],Discrimination Index DEG,Median speed [km/h],Distance per minute [m],Immobile time [%]
150822_topview_39625_femaleurineleft_experiment,36.82385575589459,9.13988717753692,-0.2635228848821082,48.87962480458572,10.596940747694516,-0.022407503908285567,0.3108089557754905,7.989254263081564,18.28372632392733
180722_topview_39623_femaleurineleft_experiment,38.016085790884716,22.883435582822088,-0.23967828418230563,47.327204630575416,32.56639130675833,-0.05345590738849166,0.2117778822853546,6.8629015003453135,30.824770896973064
180722_topview_39624_femaleurineleft_experiment,81.84451955577016,25.785967751976592,0.6368903911154031,82.58555133079848,36.45284692576371,0.6517110266159696,0.2181137852010657,6.058300309140266,26.252834467120184
180722_topview_39625_femaleurineleft_experiment,78.65658621692353,21.8196814922911,0.5731317243384705,80.04246284501062,28.781734348091774,0.6008492569002123,0.2296656639098525,6.137686983911892,26.09185686108763
180722_topview_39630_femaleurineleft_experiment,59.94983277591973,15.100056814595039,0.19899665551839466,59.11163654788043,32.1636156227932,0.1822327309576085,0.17425777675312049,5.558964507716481,33.63431151241535
180722_topview_39631_femaleurineleft_experiment,62.62626262626263,22.808140279022144,0.25252525252525254,58.32999599519423,27.468236070623174,0.16659991990388467,0.2015919308573555,6.0967078436619975,30.118374249227358
180722_topview_39632_femaleurineleft_experiment,71.83930681370619,15.891594166614508,0.43678613627412366,70.73010304757729,25.136401212455223,0.4146020609515457,0.1955188812815174,5.634493468106627,30.75774113862239
190822_topview_39623_femaleurineright_experiment,60.667155425219946,18.133475139590534,0.21334310850439883,58.945527236381814,22.732178358420903,0.17891054472763618,0.21922967764009954,6.798282343746602,26.83040935672515
190822_topview_39624_femaleurineright_experiment,50.14740566037735,22.36729310913287,0.00294811320754717,41.211854460093896,38.298589649941,-0.17576291079812206,0.158182269953248,5.044637998052203,33.98247322297955
190822_topview_39625_femaleurineright_experiment,28.827586206896548,13.709423258745668,-0.42344827586206896,27.433948606587045,15.35938629162266,-0.4513210278682591,0.1890469766245529,5.676062645664016,31.35507164616947
221012_topview_245_femaleurineleft_experiment,62.17838765008577,6.969932452627174,0.24356775300171526,52.88025889967638,8.57190412782956,0.05760517799352751,0.18861865357403979,5.829217919031497,32.8074804956402
221012_topview_39788_femaleurineleft_experiment,87.3589164785553,20.706982179374815,0.7471783295711061,82.9379760609358,25.025870050650834,0.658759521218716,0.2346506159055559,6.890684089411528,26.35328434397263
221012_topview_39789_femaleurineleft_experiment,93.6192468619247,10.726507713884994,0.8723849372384938,89.38172043010752,8.23874647029511,0.7876344086021505,0.0722764453313467,3.118262996217962,58.38012118516871
221012_topview_39790_femaleurineleft_experiment,85.6581532416503,15.95311226728515,0.7131630648330058,90.38234798719891,32.850107895756096,0.8076469597439785,0.18414932588225974,5.408777694000023,31.397183098591547
221017_topview_245_femaleurineright_experiment,86.30182421227197,17.964607042840967,0.7260364842454394,75.41232638888889,25.413633355393777,0.5082465277777778,0.1221734912612748,3.653375063059151,42.58582109916498
221017_topview_39788_femaleurineright_experiment,89.5367670877875,18.534974482137496,0.7907353417557499,84.88372093023256,17.67679573357036,0.6976744186046512,0.2328867009652262,7.121972123027645,24.82834052378927
221017_topview_39789_femaleurineright_experiment,85.87878787878788,29.448509726932,0.7175757575757575,87.53526970954357,33.99153737658674,0.7507053941908713,0.2285543720112664,6.641595252017091,23.589597027722206
221017_topview_39790_femaleurineright_experiment,58.056042031523646,14.190742466604537,0.16112084063047286,57.89889415481832,27.41891818723266,0.1579778830963665,0.21112078841554685,6.408523466141234,27.332508992805753
221026_topview_245_femaleurineleft_experiment,7.275320970042796,4.702173329755835,-0.854493580599144,11.09350237717908,6.9006999125109365,-0.7781299524564184,0.1192205677001701,4.166503351224529,44.58409128493468
221026_topview_39788_femaleurineleft_experiment,76.81289167412713,13.753616942683003,0.5362578334825425,85.4213273676361,15.255104942836017,0.7084265473527218,0.2720534295640292,7.847224677328632,22.122715720682564
221026_topview_39789_femaleurineleft_experiment,56.91732447029497,17.606612537488115,0.13834648940589947,60.48295454545455,19.489507779192735,0.2096590909090909,0.2106803719845706,6.409388395572761,27.009252886747724
221102_topview_245_femaleurineright_experiment,73.31622835150738,8.987144751253819,0.4663245670301475,62.25149700598802,22.874205566513258,0.24502994011976048,0.1447841919348305,4.57799889803835,37.66440157825515
