Index,Stimulus to total investigation DLC [%],Total investigation time DLC [%],Discrimination Index DLC,Stimulus to total investigation DEG [%],Total investigation time DEG [%],Discrimination Index DEG,Median speed [km/h],Distance per minute [m],Immobile time [%]
100822_topview_39625_femaleurineright_habituation,82.42159008023341,9.166276659757973,0.6484318016046682,84.41860465116278,10.326609029779059,0.6883720930232559,0.29279794808974585,8.202091896794187,22.325205274944015
100822_topview_39630_femaleurineright_habituation,54.20974889217134,4.572779466396488,0.08419497784342689,42.63913824057451,6.6547192353643965,-0.14721723518850988,0.3477136420734372,9.308131991282393,16.35423802702871
100822_topview_39631_femaleurineright_habituation,48.0,2.9191565354763376,-0.04,25.125628140703515,2.3843757488617303,-0.49748743718592964,0.36629554610524395,9.754127935670102,17.276370217166495
100822_topview_39632_femaleurineright_habituation,69.46902654867256,4.472885604961077,0.3893805309734513,81.1842105263158,4.540023894862605,0.6236842105263158,0.2990101298713247,8.24040130910793,23.431015769648216
110722_topview_39630_femaleurineright_habituation,36.49497487437186,10.46267087276551,-0.2701005025125628,20.36705461056401,13.259734093067427,-0.5926589077887198,0.26764153903958426,7.90457616362398,21.386449184441656
110722_topview_39631_femaleurineright_habituation,56.41025641025641,7.417059942241319,0.1282051282051282,36.81818181818181,10.491177873152122,-0.2636363636363636,0.2304901746841109,6.293658388351908,26.82972837022133
110722_topview_39632_femaleurineright_habituation,63.92557022809123,10.823101409731697,0.2785114045618247,64.12280701754386,12.99589603283174,0.2824561403508772,0.23656189190786114,6.689422781862246,23.86826347305389
150822_topview_39623_femaleurineleft_habituation,39.01035673187572,5.902329688242886,-0.21979286536248563,32.91233283803863,7.972044539208718,-0.34175334323922735,0.3538848317493179,9.11126286129337,14.704794773819795
150822_topview_39624_femaleurineleft_habituation,49.81458590852905,11.204986149584489,-0.003708281829419036,53.951029493600444,21.67149059334298,0.0790205898720089,0.25958186864625077,7.66792925479715,21.457740378666006
150822_topview_39625_femaleurineleft_habituation,38.89147647880764,14.761086283946373,-0.22217047042384722,36.142557651991616,14.18629550321199,-0.2771488469601677,0.25494260690473425,7.194957285229398,22.94921875
180722_topview_39623_femaleurineleft_habituation,30.728893550078656,11.789070227497527,-0.38542212899842687,30.762987012987015,14.825511432009627,-0.3847402597402597,0.39719798906174253,9.667569695248067,16.101895734597157
180722_topview_39624_femaleurineleft_habituation,46.118721461187214,27.778890446625276,-0.0776255707762557,44.156339370829365,31.422238197939134,-0.11687321258341278,0.1791296881119924,5.717864902990287,32.550271305458025
180722_topview_39625_femaleurineleft_habituation,36.22291021671827,15.32985287138111,-0.2755417956656347,53.6358511837655,20.53240740740741,0.07271702367531004,0.31374106833712656,7.975482268238151,17.843023255813954
180722_topview_39630_femaleurineleft_habituation,48.86845827439887,9.409103007718924,-0.02263083451202263,48.385811080111594,15.172955974842766,-0.03228377839776803,0.23909594043535434,7.002400320549671,24.961300309597522
180722_topview_39631_femaleurineleft_habituation,31.319086219602067,9.066613215741299,-0.37361827560795874,26.313320825515945,12.708631378159275,-0.47373358348968103,0.2462826539883189,7.564212404982522,25.1102165995783
